Category,id,Item.Title,Item.Price,Item.Total.Price,Item.Service.Fee,Item.Currency,Item.Brand,Item.Size,Item.Status,Item.URL,Item.Photo.URL,Item.Favorites,Seller.ID,Seller.Username,Seller.URL,Seller.Photo,Is.Business.Seller,Is.Promoted,Created.Date,Timestamp
Boots,7729080908.0,Ugg messenger boots,50.0,53.2,3.2,USD,UGG,7.0,Very good,https://www.vinted.com/items/7729080908-ugg-messenger-boots,https://images1.vinted.net/t/06_0038f_1AV1HEgZntQxtCDe31M1WeSk/f800/1765241701.webp?s=ae77011780f7099be35e577fab8b22361fc64d0e,37.0,316658870.0,stacym424,https://www.vinted.com/member/316658870-stacym424,Not Available,No,No,12/9/2025,1765241701000.0
Coat,7615403227.0,Monteco 77% Wool Coat. MANGO,27.0,29.05,2.05,USD,Mango,M / US 8-10,New without tags,https://www.vinted.com/items/7615403227-monteco-77-wool-coat-mango,https://images1.vinted.net/t/05_01424_ehY2DnXVH8URFmeWbCds46jV/f800/1763835365.webp?s=3bc160a351d88ec635cda16c331d901c75548810,26.0,313280081.0,giselidenice1225,https://www.vinted.com/member/313280081-giselidenice1225,Not Available,No,No,11/22/2025,1763835365000.0
Coat,7607988616.0,H & M coat,10.0,11.2,1.2,USD,H&M,M / US 8-10,Good,https://www.vinted.com/items/7607988616-h-m-coat,https://images1.vinted.net/t/05_006d8_2nfgLSEf2mKEKvAFcsqq7J8R/f800/1763751305.webp?s=b2021c6acb8159b6b04cae24f2eaea6a193b2920,27.0,85026962.0,mcarolina0112,https://www.vinted.com/member/85026962-mcarolina0112,https://images1.vinted.net/t/02_02404_SfFKsYaBtnDu3ipwTf3NxsKB/f800/1696253798.webp?s=0d70a2f1dbea8d885337a1442ad1b51321c4051c,No,No,11/21/2025,1763751305000.0
Coat,7603432296.0,North Face Kanaga puffer size medium,27.0,29.05,2.05,USD,Face,M / US 8-10,New without tags,https://www.vinted.com/items/7603432296-north-face-kanaga-puffer-size-medium,https://images1.vinted.net/t/06_006da_c6MTsc27jfpDSpg8xRRzr6dv/f800/1763713663.webp?s=30092fe72ae35348d8c73fbcfd94aed0cb628bb4,52.0,312962722.0,inanosat,https://www.vinted.com/member/312962722-inanosat,Not Available,No,No,11/21/2025,1763713663000.0
Coat,7602935062.0,Leopard Print Faux Fur Coat,8.0,9.1,1.1,USD,Love Tree,S / US 4-6,New without tags,https://www.vinted.com/items/7602935062-leopard-print-faux-fur-coat,https://images1.vinted.net/t/01_00632_ERNHZ7xTXDxPczXTACgZvATB/f800/1763685938.webp?s=751bbb7b9f964eab1601e7e47a75e70ff2117b2d,6.0,312463854.0,cosmicghostworm,https://www.vinted.com/member/312463854-cosmicghostworm,https://images1.vinted.net/t/05_0166a_cQ8ALXN8aRuQ7nvdnhtE9hTs/f800/1763863716.webp?s=7d614678530c1dff3d208c24758bed77bcae9f82,No,No,11/21/2025,1763685938000.0
Coat,7623036515.0,Vintage Superdry Fur Hood Parka,27.43,29.5,2.07,USD,Superdry,M / US 8-10,Very good,https://www.vinted.com/items/7623036515-vintage-superdry-fur-hood-parka,https://images1.vinted.net/t/05_021fb_PWcyJ1orhG4tRWQTZVyDyM9h/f800/1763912885.webp?s=c55ea657058b500f298e155579ad48e11c49ebbe,48.0,313468757.0,gilliansasso6344,https://www.vinted.com/member/313468757-gilliansasso6344,Not Available,No,No,11/23/2025,1763912885000.0
Coat,7621147755.0,North face down parka,27.0,29.05,2.05,USD,Face,M,New without tags,https://www.vinted.com/items/7621147755-north-face-down-parka,https://images1.vinted.net/t/06_00554_UzCz48aV8hD5iAhdNaJny6SQ/f800/1763904981.webp?s=c692d0dea4477aff7b32acc90b84940766bb9c8e,17.0,312968541.0,radmilamotlv,https://www.vinted.com/member/312968541-radmilamotlv,Not Available,No,No,11/23/2025,1763904981000.0
Coat,7627172923.0,Vintage women’s faux fur vest,18.0,19.6,1.6,USD,Express,M / US 8-10,Very good,https://www.vinted.com/items/7627172923-vintage-womens-faux-fur-vest,https://images1.vinted.net/t/05_0035a_8yBViJuBsghrawuasCoLAYyJ/f800/1763948162.webp?s=b84ea53e35eba30e19468166abe2493a1c980e06,5.0,313349666.0,nacero23,https://www.vinted.com/member/313349666-nacero23,https://images1.vinted.net/t/05_01b25_qHphdPGVWJC9bQ8CPTsHstgR/f800/1763870131.webp?s=976b6cf3dda2acd912950bd0deb0bb947dc6b182,No,No,11/24/2025,1763948162000.0
Coat,7619869053.0,Ralph Lauren Puffer Coat,27.0,29.05,2.05,USD,Ralph Lauren,S / US 4-6,New without tags,https://www.vinted.com/items/7619869053-ralph-lauren-puffer-coat,https://images1.vinted.net/t/01_02230_kHLdt9MFneeeUByrgeYC3ACY/f800/1763899189.webp?s=08b8974849575657e92f437f7841cba674d5897a,23.0,313402705.0,darapittsjet7719,https://www.vinted.com/member/313402705-darapittsjet7719,Not Available,No,No,11/23/2025,1763899189000.0
Coat,7610775605.0,Vintage Hollister y2k henley top,23.41,25.28,1.87,USD,Hollister,XS / US 2,Very good,https://www.vinted.com/items/7610775605-vintage-hollister-y2k-henley-top,https://images1.vinted.net/t/02_00b23_3db6VyzWSXiSFCY5JEYN8vqM/f800/1763807370.webp?s=705d3c5c269ad7d951e4ab96afa4785e1d9d696f,33.0,313178050.0,hacerpetryso4145,https://www.vinted.com/member/313178050-hacerpetryso4145,Not Available,No,No,11/22/2025,1763807370000.0
Coat,7627548947.0,Wallis faux fur leopard swing coat oversized  check measurements,26.54,28.57,2.03,USD,Wallis,L / US 12-14,New without tags,https://www.vinted.com/items/7627548947-wallis-faux-fur-leopard-swing-coat-oversized-check-measurements,https://images1.vinted.net/t/01_01aa9_TgDEdsiNcHnBKJ9sZbtkrbHm/f800/1763971958.webp?s=339348f3708358e7b0339e21089fc3d93bf484f6,2.0,313607146.0,fatisidonie9478,https://www.vinted.com/member/313607146-fatisidonie9478,Not Available,No,No,11/24/2025,1763971958000.0
Coat,7627553179.0,Vintage black cotton faux fur collar long coat,24.86,26.8,1.94,USD,Wallis,M / US 8-10,New without tags,https://www.vinted.com/items/7627553179-vintage-black-cotton-faux-fur-collar-long-coat,https://images1.vinted.net/t/05_00873_VGgdUpKcFpJSoUunYxZRuJLo/f800/1763972025.webp?s=abf97ede090db1ac492ff8e51ad03a33a4189aab,2.0,313607147.0,gerichalmers2037,https://www.vinted.com/member/313607147-gerichalmers2037,Not Available,No,No,11/24/2025,1763972025000.0
Coat,7609453074.0,Light brown vintage jacket,10.0,11.2,1.2,USD,Maurices,M,Very good,https://www.vinted.com/items/7609453074-light-brown-vintage-jacket,https://images1.vinted.net/t/05_00fe3_wweUJC1CXdkoXXxPppWxAX1g/f800/1763785938.webp?s=cf818d2e92817e185bd3d3a7feaa9b12a39cf5f7,7.0,305949286.0,romelthrift29,https://www.vinted.com/member/305949286-romelthrift29,https://images1.vinted.net/t/05_0257c_FV634LtX5AfTxe15Y97AYq6k/f800/1763096992.webp?s=96b7f15de383b35932e7cbb04b24f385d43402ec,No,No,11/22/2025,1763785938000.0
Coat,7618488173.0,Black coat with beige fur hood trim,27.78,29.87,2.09,USD,Zavetti Canada,S / US 4-6,Very good,https://www.vinted.com/items/7618488173-black-coat-with-beige-fur-hood-trim,https://images1.vinted.net/t/05_00ad8_rbCeoLNXuZxkWSmj26JQf22T/f800/1763892679.webp?s=9bd368670ac80349df4ea1c8acb7187014d01029,16.0,313381438.0,annaliseekic9031,https://www.vinted.com/member/313381438-annaliseekic9031,Not Available,No,No,11/23/2025,1763892679000.0
Coat,7598425656.0,Joules Check Tweed Jacket,25.37,27.34,1.97,USD,Joules,XXL / US 20-22,New without tags,https://www.vinted.com/items/7598425656-joules-check-tweed-jacket,https://images1.vinted.net/t/01_004b1_WfT5vkPtCgXNSuSJUErUKGkw/f800/1763641499.webp?s=004366c787b35a590aa876f9f425c6556c7f2035,16.0,312795052.0,olik1965riho,https://www.vinted.com/member/312795052-olik1965riho,Not Available,No,No,11/20/2025,1763641499000.0
Coat,7627407068.0,Coach Georgie bag,27.33,29.4,2.07,USD,Coach,Not Available,Very good,https://www.vinted.com/items/7627407068-coach-georgie-bag,https://images1.vinted.net/t/01_005b1_Si1sUahdPafdMBRcVo1uHzon/f800/1763969190.webp?s=4c0eb0f8867dbdb4f8abcdd1888d9ac93cdeddbb,2.0,313381486.0,desirekatouo9039,https://www.vinted.com/member/313381486-desirekatouo9039,Not Available,No,No,11/24/2025,1763969190000.0
Coat,7611592883.0,Uniqlo coat dark green,23.53,25.41,1.88,USD,Uniqlo,XS / US 2,New without tags,https://www.vinted.com/items/7611592883-uniqlo-coat-dark-green,https://images1.vinted.net/t/05_00157_FCeQ6zcS8oAL9TBVpcqEYXeX/f800/1763812261.webp?s=adbfe23d71062865e2b0b17c1a4272cb05fc17ac,6.0,313192629.0,metteamaliee4640,https://www.vinted.com/member/313192629-metteamaliee4640,Not Available,No,No,11/22/2025,1763812261000.0
Coat,7613141537.0,Tahari Women’s Overcoat ~ Never Worn ~ S/CH,30.0,32.2,2.2,USD,Tahari,S / US 4-6,New without tags,https://www.vinted.com/items/7613141537-tahari-womens-overcoat-never-worn-sch,https://images1.vinted.net/t/05_02408_hV7G6gDVEcCDxS3TuxeXrYLw/f800/1763821164.webp?s=7fdd008b4802456798cc1f7fb0b4d9f3cf33595c,6.0,313227926.0,msktreasures,https://www.vinted.com/member/313227926-msktreasures,https://images1.vinted.net/t/06_0105f_NZZPNBvYHy7iqEk5ZEgSNArh/f800/1763820499.webp?s=b321ee12426c1bb924ee0ee384ab5334999dbee1,No,No,11/22/2025,1763821164000.0
Coat,7627292739.0,Hunter Milfield long puffer coat size large new with tags,25.43,27.4,1.97,USD,Hunter,L / US 12-14,New without tags,https://www.vinted.com/items/7627292739-hunter-milfield-long-puffer-coat-size-large-new-with-tags,https://images1.vinted.net/t/06_002ef_4nPevz65ivrmPtRjtD27XLxX/f800/1763965194.webp?s=34d83763b904941a915caeca03d47c46b38d0c13,2.0,313174551.0,rudinacampan0776,https://www.vinted.com/member/313174551-rudinacampan0776,Not Available,No,No,11/24/2025,1763965194000.0
Coat,7614956910.0,Top Paw Pink Fleece Dog Coat Sz XL,3.0,3.85,0.85,USD,Top Paw,XL,New without tags,https://www.vinted.com/items/7614956910-top-paw-pink-fleece-dog-coat-sz-xl,https://images1.vinted.net/t/05_0229b_KrbwKRoevLuE4BxKj88bmBDG/f800/1763832130.webp?s=f732ed5a51d97368ae47b2776d90c0acfb510363,1.0,71052730.0,mysticmel,https://www.vinted.com/member/71052730-mysticmel,https://images1.vinted.net/t/03_01810_g2WwcdCKNSHAfuUTkStKzkci/f800/1634134006.webp?s=3ba448fea5b4c657eb603297587d5a41a8ab6c43,No,No,11/22/2025,1763832130000.0
Coat,7596238629.0,Grey Columbia Rain Coat women’s small,19.0,20.65,1.65,USD,Columbia,S,Very good,https://www.vinted.com/items/7596238629-grey-columbia-rain-coat-womens-small,https://images1.vinted.net/t/01_01937_X7yxAJRXrPytC8ETGNYUHnCK/f800/1763594878.webp?s=ce9d8d2feb9e734500098cd53ce7f210d8371ecb,5.0,312723068.0,bin_chilling,https://www.vinted.com/member/312723068-binchilling,Not Available,No,No,11/20/2025,1763594878000.0
Coat,7603717776.0,ALYA velvet puffer coat,15.0,16.45,1.45,USD,Alya,M / US 8-10,New without tags,https://www.vinted.com/items/7603717776-alya-velvet-puffer-coat,https://images1.vinted.net/t/05_024f5_zFfBNZVEEDy1QaNRQRFCi39U/f800/1763716941.webp?s=29c8353cb2b29905e8833f072ad79365d6cfee97,14.0,238427761.0,littlecat1369,https://www.vinted.com/member/238427761-littlecat1369,https://images1.vinted.net/t/02_01209_RCwd2JyeBdgMoxUp5q5FvZZ2/f800/1729979839.webp?s=489b64ebac5258f2c3e82e2e151bb49776aa0ddf,No,No,11/21/2025,1763716941000.0
Coat,7596234929.0,Pink North Face rain jacket size M,13.0,14.35,1.35,USD,The North Face,M / US 8-10,Good,https://www.vinted.com/items/7596234929-pink-north-face-rain-jacket-size-m,https://images1.vinted.net/t/05_02186_wXVjghdLTUsT6pXryM9wNyTk/f800/1763594728.webp?s=4bb4991b404400b65de5ef277bf9079f5b051365,10.0,312723068.0,bin_chilling,https://www.vinted.com/member/312723068-binchilling,Not Available,No,No,11/20/2025,1763594728000.0
Coat,7601555063.0,Classy coat french style,15.0,16.45,1.45,USD,Trendy,M / US 8-10,New without tags,https://www.vinted.com/items/7601555063-classy-coat-french-style,https://images1.vinted.net/t/05_02084_P2icjfcL5GbRgiaYpfv1vDyE/f800/1763665684.webp?s=c82aef953c71a8d568b756cfc69b2f53f58bb96a,0.0,312093476.0,the_frenchie_anthea,https://www.vinted.com/member/312093476-thefrenchieanthea,https://images1.vinted.net/t/01_025a1_KEi3ikDQWax3Tfmnj9jtPpcT/f800/1763354054.webp?s=a4dcad6c627947f952dcefaf29fd847a3aa7b6af,No,No,11/20/2025,1763665684000.0
Coat,7627095820.0,Jacket,40.0,42.7,2.7,USD,NO LABEL,M / US 8-10,Good,https://www.vinted.com/items/7627095820-jacket,https://images1.vinted.net/t/05_00ef6_H9Ya4AjpMq2stgDUFTHyoBAU/f800/1763942046.webp?s=952d032b2e45f1e47ded3f391bc77fb26fb95fd5,12.0,313194051.0,sharond305,https://www.vinted.com/member/313194051-sharond305,Not Available,No,No,11/24/2025,1763942046000.0
Coat,7601352414.0,Express coat,25.0,26.95,1.95,USD,Express,M / US 8-10,Very good,https://www.vinted.com/items/7601352414-express-coat,https://images1.vinted.net/t/05_000d4_5YuW8LVv44nLS2Ygz5LQ9ogy/f800/1763664013.webp?s=e79761bc222d5172130d2eebde9aa49b51337a7f,16.0,85026962.0,mcarolina0112,https://www.vinted.com/member/85026962-mcarolina0112,https://images1.vinted.net/t/02_02404_SfFKsYaBtnDu3ipwTf3NxsKB/f800/1696253798.webp?s=0d70a2f1dbea8d885337a1442ad1b51321c4051c,No,Yes,11/20/2025,1763664013000.0
Dress,7741794519.0,Victoria’s Secret Angels slip dress - size medium,15.0,16.45,1.45,USD,Victoria's Secret,M / US 8-10,New without tags,https://www.vinted.com/items/7741794519-victorias-secret-angels-slip-dress-size-medium,https://images1.vinted.net/t/06_0232a_8FLEjmVr8rGubKRLkM98iKax/f800/1765431297.webp?s=9bae038a9fdd98b90068976bf245ffb137eab22b,2.0,287965911.0,madiqueen223,https://www.vinted.com/member/287965911-madiqueen223,https://images1.vinted.net/t/03_017f8_XG7poApHDEg9wdVZov94Avkg/f800/1757871988.webp?s=94bd4c16a05013f72602a780891aba6251fe931d,No,No,12/11/2025,1765431297000.0
Dress,7729163592.0,Vintage Tweety Bird Music Jewelry Box 2001 Merrily We Roll Along Wind- Up Works,20.0,21.7,1.7,USD,Looney Tunes,One size,Good,https://www.vinted.com/items/7729163592-vintage-tweety-bird-music-jewelry-box-2001-merrily-we-roll-along-wind-up-works,https://images1.vinted.net/t/05_01f79_o7GVkeR835KzRjkfeWoRnmrt/f800/1765254167.webp?s=a9e51201a26b1e51c9abc10a234e5c7bccec1904,3.0,307407420.0,thecrazygarage36,https://www.vinted.com/member/307407420-thecrazygarage36,https://images1.vinted.net/t/04_0228a_qLcbUqcqiLQJ7CakWvE24xEJ/f800/1761360471.webp?s=2513328716dfc071ef871cf9408bc2d79d54e744,No,No,12/9/2025,1765254167000.0
Dress,7741505341.0,White and blue cardigan size large but small-medium friendly,10.0,11.2,1.2,USD,Old Navy,L / US 12-14,Very good,https://www.vinted.com/items/7741505341-white-and-blue-cardigan-size-large-but-small-medium-friendly,https://images1.vinted.net/t/06_01011_N7b3vNtbkpJiETNdT7PFXphb/f800/1765406986.webp?s=496a51878ba8e8c79fc9d87a32c530c9e7ccff35,9.0,3123566269.0,nya3x,https://www.vinted.com/member/3123566269-nya3x,Not Available,No,No,12/10/2025,1765406986000.0
Dress,7743803259.0,"Vintage Winnie the Pooh White Lace Dress, Made in USA",19.86,21.55,1.69,USD,Winnie The Pooh,S,New without tags,https://www.vinted.com/items/7743803259-vintage-winnie-the-pooh-white-lace-dress-made-in-usa,https://images1.vinted.net/t/05_025b1_7jXd12rmQkAJzRMb4TuZ6jgB/f800/1765458335.webp?s=77d823f6b5ea52ea0c606ef4cdb50729ca3ccc33,0.0,290220745.0,littlewavesclothing,https://www.vinted.com/member/290220745-littlewavesclothing,https://images1.vinted.net/t/04_01776_2azCj8MmWBs3oSxTP64D22yU/f800/1758770836.webp?s=26ae0710f76b8954eb50fdf504e19fd8cea04157,No,No,12/11/2025,1765458335000.0
Dress,7744005706.0,Brooks Brothers Button Up Dress Shirt,10.0,11.2,1.2,USD,Brooks Brothers,M,Very good,https://www.vinted.com/items/7744005706-brooks-brothers-button-up-dress-shirt,https://images1.vinted.net/t/06_00e18_EezoGMyW43QFPJD7FthoLqKe/f800/1765460117.webp?s=e0bcdf115c3d60e8ef9a36295a16035e0b3b58f0,0.0,3123782563.0,brentjones88,https://www.vinted.com/member/3123782563-brentjones88,https://images1.vinted.net/t/06_00927_VpWL8CysYJUAp6eYhZFD2vdK/f800/1765415319.webp?s=b50763a45c060e780ef6a1f011a809f774eb95b4,No,No,12/11/2025,1765460117000.0
Dress,7741742221.0,Ralph Lauren grey long sleeve,10.0,11.2,1.2,USD,Ralph Lauren,L,Very good,https://www.vinted.com/items/7741742221-ralph-lauren-grey-long-sleeve,https://images1.vinted.net/t/06_00386_AEo8Qbb3fzetF5TrN3YL4k1G/f800/1765422656.webp?s=2fbe00403f4e140f4477e2f6f1dff513cc1071f8,8.0,306374943.0,katiethrifts24,https://www.vinted.com/member/306374943-katiethrifts24,https://images1.vinted.net/t/05_0071e_A74imGdyg6NAxcu4WBvN96RT/f800/1760907182.webp?s=3b104ca2794f6381a115702e2e074d39e5c2788d,No,No,12/11/2025,1765422656000.0
Dress,7743817412.0,Lbd with fringe,8.0,9.1,1.1,USD,Ronni Nicole,M / US 8-10,New with tags,https://www.vinted.com/items/7743817412-lbd-with-fringe,https://images1.vinted.net/t/06_01774_ebh4HVmcRZAUJbmRTGRxcuDd/f800/1765458464.webp?s=30991cc3efcb2df15fe717d6211a3ad8d633b98f,0.0,3123668965.0,poppingtags_kd,https://www.vinted.com/member/3123668965-poppingtagskd,https://images1.vinted.net/t/05_0013d_yzj5c6e8TmoeFgpoC34GfSB1/f800/1765392322.webp?s=3c5f1d14368e55241f48245bf334639b49fa305c,No,No,12/11/2025,1765458464000.0
Dress,7742009524.0,Fairy and Unicorn Figurine with Floral Base,19.99,21.69,1.7,USD,unknown,Not Available,Very good,https://www.vinted.com/items/7742009524-fairy-and-unicorn-figurine-with-floral-base,https://images1.vinted.net/t/05_01a9d_jyzki1mjv3xujcJa6Pqwxtoi/f800/1765439151.webp?s=5a6306a37fffb2d746971adbc96c1d39047e1a83,1.0,291951361.0,thrifttheorytrading,https://www.vinted.com/member/291951361-thrifttheorytrading,https://images1.vinted.net/t/03_00006_J6Dj5oG4Pu2A43r5qDnpdqwZ/f800/1758586582.webp?s=5e932ed546cda616d36d6177189f99a2b088876c,No,No,12/11/2025,1765439151000.0
Dress,7744031567.0,Zara Black Ruched Mini Dress,25.0,26.95,1.95,USD,Zara,M / US 8-10,New with tags,https://www.vinted.com/items/7744031567-zara-black-ruched-mini-dress,https://images1.vinted.net/t/05_00ba3_4Nf46MeuCyhNXQAkyjuPAeN3/f800/1765460338.webp?s=b9d6621d5dd9abe60d425b70d0e5bb8ed20905ef,1.0,3123861788.0,namratam9,https://www.vinted.com/member/3123861788-namratam9,https://images1.vinted.net/t/06_01e65_fDwUmNBm8Y4Ho5vwQXjDLGqZ/f800/1765460494.webp?s=635876f9aa1c82cf130708beecfae8fb8a745033,No,No,12/11/2025,1765460338000.0
Dress,7735155774.0,Cute gray and white stripped babydoll dress with lace trim,13.0,14.35,1.35,USD,Marilyn Monroe,S / US 4-6,Very good,https://www.vinted.com/items/7735155774-cute-gray-and-white-stripped-babydoll-dress-with-lace-trim,https://images1.vinted.net/t/05_0190e_3UucUsdenxsadk7THN6X8TSu/f800/1765319867.webp?s=948e5078b7804537b4638b737f9fb1b56439c5cd,49.0,315628184.0,keniam53,https://www.vinted.com/member/315628184-keniam53,https://images1.vinted.net/t/06_00239_2d9vzTNmcFPP4zMACCWDYtvH/f800/1764818172.webp?s=8f537d938d37285bf9ff3a9d840bd2eb281d443c,No,Yes,12/9/2025,1765319867000.0
Dress,7743853080.0,Gold cocktail dress,15.0,16.45,1.45,USD,Forever 21,M / US 8-10,New without tags,https://www.vinted.com/items/7743853080-gold-cocktail-dress,https://images1.vinted.net/t/05_02284_CF321HCi3xs9E4w6e9Fjbx6d/f800/1765458781.webp?s=12d4d41047fe8b1894e867dc28bcae495f2f02c7,3.0,316206020.0,shawneeb4,https://www.vinted.com/member/316206020-shawneeb4,https://images1.vinted.net/t/06_021a4_M6eGE5RHYgNrv2ViGqcvsYEf/f800/1765075464.webp?s=9e3eaaac019e72db82e316518034bef1dbd3d859,No,No,12/11/2025,1765458781000.0
Dress,7741423924.0,Hollister Mens Button Down Brown White Striped Dress Shirt Medium,8.0,9.1,1.1,USD,Hollister,M,Good,https://www.vinted.com/items/7741423924-hollister-mens-button-down-brown-white-striped-dress-shirt-medium,https://images1.vinted.net/t/06_02097_Ziiny1KttYMWg1ZLeZnvq3Md/f800/1765405399.webp?s=614763ebddf3f9c971bf8218ef246bfb1a178caa,6.0,289852308.0,fashionmakingcents,https://www.vinted.com/member/289852308-fashionmakingcents,https://images1.vinted.net/t/02_002ca_QdaLSc2tbGoBRqn4Viw7CnW8/f800/1758035139.webp?s=02dcf23297010983cafa50d2ce4669169b601106,No,No,12/10/2025,1765405399000.0
Dress,7741739673.0,NWOT white lace dress,22.0,23.8,1.8,USD,Source Unknown,L / US 12-14,New without tags,https://www.vinted.com/items/7741739673-nwot-white-lace-dress,https://images1.vinted.net/t/05_0199c_S6zfrk5NvziwfpuhF44SisTP/f800/1765422134.webp?s=47e5ceef5a749e066b2f44e4dd080c9e01a27a80,7.0,3123767283.0,jkat35,https://www.vinted.com/member/3123767283-jkat35,Not Available,No,No,12/11/2025,1765422134000.0
Dress,7741520468.0,Victoria's Secret Black Satin Slip Dress With White Lace Trim,18.0,19.6,1.6,USD,Victoria's Secret,Not Available,Very good,https://www.vinted.com/items/7741520468-victorias-secret-black-satin-slip-dress-with-white-lace-trim,https://images1.vinted.net/t/06_023f3_N6E2mLvWWPBrhKz5YQWPqtLo/f800/1765407336.webp?s=34897a015acf67d5ea7ecb91d95b37efa7671af4,3.0,290596529.0,allie_thrifts,https://www.vinted.com/member/290596529-alliethrifts,https://images1.vinted.net/t/05_0107e_CiswcYej4Jjc8RaAVVjn1s1Q/f800/1765002030.webp?s=9f74d66b27ca0da59cfe3f04d7754b4816a551ff,No,No,12/10/2025,1765407336000.0
Dress,7741610403.0,Apparel,7.0,8.05,1.05,USD,Not Available,XL / US 16-18,Very good,https://www.vinted.com/items/7741610403-apparel,https://images1.vinted.net/t/06_01da4_cZYLf1oErtcmuNBbHrvewsoL/f800/1765410034.webp?s=2cb0acf1aa264446657c27bdab5c76059707260e,5.0,316396213.0,katherinej62,https://www.vinted.com/member/316396213-katherinej62,Not Available,No,No,12/11/2025,1765410034000.0
Dress,7741883116.0,Flattering Faux Leather Dress,8.0,9.1,1.1,USD,PrettyLittleThing,M / US 8-10,Good,https://www.vinted.com/items/7741883116-flattering-faux-leather-dress,https://images1.vinted.net/t/06_01dcc_MMr3oem9r2ECrUW2MeBj3SYm/f800/1765435699.webp?s=83f24705bd62f4438ca27ce0bfbdbb4c35bd5871,3.0,3123794850.0,nots0perf,https://www.vinted.com/member/3123794850-nots0perf,https://images1.vinted.net/t/05_009ce_WxT71FQakFzjABwktJdtskmY/f800/1765434657.webp?s=5e22102e0bc7eab3a097884c3c84051d2dead058,No,No,12/11/2025,1765435699000.0
Dress,7742578588.0,Adult Mens Santa Claus Costume Father Christmas Fancy Dress Budget Outfit Suit,6.0,7.0,1.0,USD,Not Available,One size,New with tags,https://www.vinted.com/items/7742578588-adult-mens-santa-claus-costume-father-christmas-fancy-dress-budget-outfit-suit,https://images1.vinted.net/t/05_001fa_4M23mGKnUEXtoiyRgtv6W4co/f800/1765446926.webp?s=477343343a83bdcabd0f60a89a546f4eeb1142fa,1.0,88238627.0,luisavjc,https://www.vinted.com/member/88238627-luisavjc,https://images1.vinted.net/t/02_024f5_gN7K5rgaqtPH6gmeS6spdeim/f800/1695550077.webp?s=49f35b8a5b2ddff1c5602c1d43996caadb571424,No,No,12/11/2025,1765446926000.0
Dress,7741627258.0,RSQ Relaxed Trouser,6.0,7.0,1.0,USD,RSQ,M / US 8-10,Very good,https://www.vinted.com/items/7741627258-rsq-relaxed-trouser,https://images1.vinted.net/t/05_0168a_v7EEQqUVPEiVDugfB1QHvFqY/f800/1765410734.webp?s=c0a81f063e45594279a4b4e08516491f6661cd8d,3.0,314610893.0,esteya33,https://www.vinted.com/member/314610893-esteya33,Not Available,No,No,12/11/2025,1765410734000.0
Dress,7741759706.0,gothic black velvet dress,15.0,16.45,1.45,USD,Not Available,S / US 4-6,Very good,https://www.vinted.com/items/7741759706-gothic-black-velvet-dress,https://images1.vinted.net/t/01_016f2_2Ucas6eEMtF59uBEKFwudtYi/f800/1765426275.webp?s=2c78df9506df1cf5c7d28eb16c16761596f3ca64,11.0,218674411.0,annamat26,https://www.vinted.com/member/218674411-annamat26,https://images1.vinted.net/t/01_01707_J1WF2whWAjUcr36qXm4WfVAV/f800/1749525286.webp?s=ae2b5cb5792f7c211e1aaa0999ae3afbab438d57,No,No,12/11/2025,1765426275000.0
Dress,7743527478.0,Carter's - baby girl 2-Piece Tee & Jumper Set nwt 9 months,3.25,4.11,0.86,USD,CARTER,9.0,New with tags,https://www.vinted.com/items/7743527478-carters-baby-girl-2-piece-tee-jumper-set-nwt-9-months,https://images1.vinted.net/t/01_02568_kZx4xtzJLKJuobvCuTYE4MhY/f800/1765455867.webp?s=88af44a3c57481dbb2f46b3e168acfbacc8a89d4,0.0,315542262.0,brianvic9425,https://www.vinted.com/member/315542262-brianvic9425,https://images1.vinted.net/t/05_0087b_yeW9WHtSdD9s7q7gsCBmJmfL/f800/1764781111.webp?s=212682ccd1ea346e71b4ff7460a1a4b95860905f,No,No,12/11/2025,1765455867000.0
Dress,7743229309.0,High Wasted Wide Leg Drsss Pants with gold Tone accents,10.0,11.2,1.2,USD,like an angel,L / US 12-14,Very good,https://www.vinted.com/items/7743229309-high-wasted-wide-leg-drsss-pants-with-gold-tone-accents,https://images1.vinted.net/t/05_01ee0_oRcbTxZdZrMw6rKRkrNgrWDd/f800/1765453131.webp?s=37c8d572d0cc971a06eeddb8ad0c421abd85ce59,0.0,3123831503.0,reeree1630,https://www.vinted.com/member/3123831503-reeree1630,https://images1.vinted.net/t/05_01fb8_QTiYy1TfxAk8GDcpwT6bSqqv/f800/1765453193.webp?s=bfa8dc1928cd8b7b151aaa9a2cf43fc7fe8aebd1,No,No,12/11/2025,1765453131000.0
Dress,7741792890.0,Vintage 2000s red and black lingerie babydoll dress,8.0,9.1,1.1,USD,inner secrets,Not Available,Good,https://www.vinted.com/items/7741792890-vintage-2000s-red-and-black-lingerie-babydoll-dress,https://images1.vinted.net/t/05_02380_ivz39wa1bCPQbRXju6AhLtV5/f800/1765431160.webp?s=fc5b606ac1d4703c2070c8ccea42285840bc166b,1.0,262222090.0,annaballs13,https://www.vinted.com/member/262222090-annaballs13,https://images1.vinted.net/t/04_004d8_UF3SVDXWSSqDnKFct1nXzVsd/f800/1762207481.webp?s=1404770c25bdd33a7b8682a748b9d75b64a85646,No,No,12/11/2025,1765431160000.0
